z_idx,z_lo,z_hi,mass_bin,bulge_bin,mass_lo,mass_hi,bulge_lo,bulge_hi,n_barred,n_unbarred,valid,d_mass,d_bulge,d_z,q_unbarred,med_mass_u,med_bulge_u,med_z_u,delta_q,barmode
0,0.02,0.06,1,4,9.757833003997803,10.006921768188477,1.7085361622827162,3.245336315750976,135,172,True,0.021299362182617188,-0.06062330693582996,-0.004960611462593079,0.040697674418604654,9.879857063293457,1.9063877628170152,0.04260457307100296,0.1000430663221361,all
0,0.02,0.06,2,0,10.006921768188477,10.239534378051758,0.3864016248867915,1.183200033387799,210,840,True,-0.015422344207763672,-0.012276446023647969,0.0011943243443965912,0.0380952380952381,10.121115684509277,1.1324125319112603,0.04108881950378418,0.019047619047619042,all
0,0.02,0.06,2,1,10.006921768188477,10.239534378051758,1.183200033387799,1.3036914768597134,277,675,True,-0.00475311279296875,0.006590784047643128,-0.0029319971799850464,0.02666666666666667,10.122370719909668,1.2366096974416845,0.045153651386499405,-0.012226233453670278,all
0,0.02,0.06,2,2,10.006921768188477,10.239534378051758,1.3036914768597134,1.4591103326268486,315,541,True,0.0015707015991210938,0.00879427625358753,0.0003611519932746887,0.033271719038817,10.123330116271973,1.3620825983292992,0.045610226690769196,-0.007874893641991607,all
0,0.02,0.06,2,3,10.006921768188477,10.239534378051758,1.4591103326268486,1.7085361622827162,318,365,True,-0.012455940246582031,0.006346122660950249,1.6549602150917053e-05,0.06301369863013699,10.139466285705566,1.5567215230206053,0.045386407524347305,0.05019384853967433,all
0,0.02,0.06,2,4,10.006921768188477,10.239534378051758,1.7085361622827162,3.245336315750976,260,271,True,0.0026845932006835938,-0.03420040695877602,-0.0022700000554323196,0.14022140221402213,10.141704559326172,1.908833088687617,0.04123547300696373,0.08285552086290096,all
0,0.02,0.06,3,0,10.239534378051758,10.462076187133789,0.3864016248867915,1.183200033387799,145,548,True,-0.003934383392333984,0.0033511841607043458,0.00015440583229064941,0.051094890510948905,10.335172176361084,1.1353435134504044,0.0421636663377285,0.031663730178706266,all
0,0.02,0.06,3,1,10.239534378051758,10.462076187133789,1.183200033387799,1.3036914768597134,255,609,True,0.003093719482421875,0.006367412705807984,-0.00257037952542305,0.021346469622331693,10.339296340942383,1.2398794207406691,0.045619670301675797,0.01786921665217811,all
0,0.02,0.06,3,2,10.239534378051758,10.462076187133789,1.3036914768597134,1.4591103326268486,328,466,True,-0.0034155845642089844,0.006529642882674214,-0.0023677926510572433,0.030042918454935622,10.350478172302246,1.3693957188509183,0.04678437113761902,0.024835130325552183,all
0,0.02,0.06,3,3,10.239534378051758,10.462076187133789,1.4591103326268486,1.7085361622827162,431,390,True,0.020063400268554688,0.01519889416518061,-0.0006898548454046249,0.1,10.348320007324219,1.5608012221458316,0.04496554471552372,0.06705336426914152,all
0,0.02,0.06,3,4,10.239534378051758,10.462076187133789,1.7085361622827162,3.245336315750976,463,436,True,-0.007328987121582031,-0.0008783144546620214,0.002321522682905197,0.2981651376146789,10.375272750854492,1.9080100636460902,0.04107452929019928,0.05604652545227573,all
0,0.02,0.06,4,0,10.462076187133789,10.715106010437012,0.3864016248867915,1.183200033387799,86,274,True,0.03881072998046875,0.008427238328773567,-0.001043420284986496,0.043795620437956206,10.556188106536865,1.1441307567675931,0.04347122833132744,0.0375997283992531,all
0,0.02,0.06,4,1,10.462076187133789,10.715106010437012,1.183200033387799,1.3036914768597134,242,367,True,-0.004857540130615234,0.01215634833481194,-0.0011838339269161224,0.05449591280653951,10.56908893585205,1.2400887623072476,0.04517320170998573,0.0364131781025514,all
0,0.02,0.06,4,2,10.462076187133789,10.715106010437012,1.3036914768597134,1.4591103326268486,372,389,True,0.014081001281738281,-0.0013284424693333907,-0.002104487270116806,0.09254498714652956,10.568267822265625,1.3794693716295743,0.04586862772703171,0.0687453354341156,all
0,0.02,0.06,4,3,10.462076187133789,10.715106010437012,1.4591103326268486,1.7085361622827162,544,427,True,-0.008907794952392578,0.011521163651198707,-0.0007163677364587784,0.23185011709601874,10.589411735534668,1.5644348983380019,0.046209607273340225,0.043885177021628335,all
0,0.02,0.06,4,4,10.462076187133789,10.715106010437012,1.7085361622827162,3.245336315750976,742,629,True,-0.0005726814270019531,-0.07170407412798796,-0.0001941099762916565,0.4785373608903021,10.593595504760742,1.974985798797557,0.04398493096232414,0.02685347468921273,all
0,0.02,0.06,5,0,10.715106010437012,12.047352790832521,0.3864016248867915,1.183200033387799,50,93,True,0.0063877105712890625,0.0037914983406586167,-0.0006612353026866913,0.22580645161290322,10.815611839294434,1.1523003325310532,0.0450202077627182,-0.02580645161290321,all
0,0.02,0.06,5,1,10.715106010437012,12.047352790832521,1.183200033387799,1.3036914768597134,184,182,True,0.006894111633300781,0.007968123853525855,-0.0006601624190807343,0.2967032967032967,10.854647159576416,1.2508511516602825,0.044282061979174614,-0.02496416626851411,all
0,0.02,0.06,5,2,10.715106010437012,12.047352790832521,1.3036914768597134,1.4591103326268486,438,355,True,0.007599353790283203,0.009392637398356163,-0.001521959900856018,0.4253521126760563,10.895505905151367,1.3813191089226668,0.048686228692531586,0.0038716316161810926,all
0,0.02,0.06,5,3,10.715106010437012,12.047352790832521,1.4591103326268486,1.7085361622827162,736,480,True,-0.010300636291503906,-0.002461625682254498,-8.230842649936676e-05,0.5625,10.893524169921875,1.5789932380507528,0.04740602895617485,0.03396739130434778,all
0,0.02,0.06,5,4,10.715106010437012,12.047352790832521,1.7085361622827162,3.245336315750976,708,846,True,-0.024960041046142578,-0.07614822723170889,0.00023988261818885803,0.6501182033096927,10.885685920715332,1.9669103606236993,0.04542179964482784,0.03208518652081571,all
1,0.06,0.1,0,0,9.500271797180176,10.017061392466227,0.3829151653165051,1.2595906494532976,1113,1298,True,-0.07153558731079102,-0.038363205060409244,-0.0007865764200687408,0.006933744221879815,9.85931921005249,1.166048450959288,0.07308517023921013,-0.0033398538355365985,all
1,0.06,0.1,0,1,9.500271797180176,10.017061392466227,1.2595906494532976,1.4013679046574006,657,1023,True,-0.052898406982421875,0.006331716854236724,-0.000597052276134491,0.010752688172043012,9.86710262298584,1.3259820218777598,0.07396350800991058,-0.006186478126380911,all
1,0.06,0.1,0,2,9.500271797180176,10.017061392466227,1.4013679046574006,1.5513543675332466,469,810,True,-0.005028247833251953,0.007570592407579957,9.700655937194824e-05,0.003703703703703704,9.837600231170654,1.465083684709145,0.0740414559841156,0.004825080944483929,all
1,0.06,0.1,0,3,9.500271797180176,10.017061392466227,1.5513543675332466,1.7524639118556564,282,482,True,-0.012537956237792969,-0.005402040126329277,-0.0007807724177837372,0.006224066390041493,9.83646297454834,1.628865990520994,0.07422460243105888,-0.006224066390041493,all
1,0.06,0.1,0,4,9.500271797180176,10.017061392466227,1.7524639118556564,3.031238183903549,97,285,True,0.036937713623046875,-0.022312320445867284,-0.0008227452635765076,0.014035087719298246,9.812972068786621,1.8813408963632006,0.07517990469932556,-0.003725809368782782,all
1,0.06,0.1,1,0,10.017061392466227,10.28447437286377,0.3829151653165051,1.2595906494532976,564,1584,True,-0.0070362091064453125,-0.011271577169337466,0.0011035799980163574,0.015151515151515152,10.160133361816406,1.1759949446880955,0.0759941041469574,0.0025789813023855586,all
1,0.06,0.1,1,1,10.017061392466227,10.28447437286377,1.2595906494532976,1.4013679046574006,476,1156,True,-0.012623786926269531,0.009117134473180633,-0.001871734857559204,0.009515570934256055,10.16800832748413,1.3213512247182408,0.07840903475880623,-0.003213049925852694,all
1,0.06,0.1,1,2,10.017061392466227,10.28447437286377,1.4013679046574006,1.5513543675332466,480,800,True,0.01012277603149414,0.005086592527083766,-0.004177875816822052,0.01125,10.15227460861206,1.4660828900895488,0.08030382543802261,0.005416666666666667,all
1,0.06,0.1,1,3,10.017061392466227,10.28447437286377,1.5513543675332466,1.7524639118556564,364,550,True,0.030416488647460938,0.0031537715417455647,-0.002299092710018158,0.01090909090909091,10.158093929290771,1.6300597964702084,0.0804019421339035,0.008321678321678322,all
1,0.06,0.1,1,4,10.017061392466227,10.28447437286377,1.7524639118556564,3.031238183903549,205,336,True,0.0037603378295898438,-0.028106267202300472,-0.0032244399189949036,0.044642857142857144,10.177606582641602,1.8929799575319692,0.07777883857488632,0.02364982578397213,all
1,0.06,0.1,2,0,10.28447437286377,10.487129211425781,0.3829151653165051,1.2595906494532976,353,1151,True,-0.0002841949462890625,0.00020379900384681626,0.0004111453890800476,0.02519548218940052,10.378707885742188,1.1891769145582798,0.0777471736073494,-0.008198315050590321,all
1,0.06,0.1,2,1,10.28447437286377,10.487129211425781,1.2595906494532976,1.4013679046574006,460,1063,True,-0.00893545150756836,0.006532598353041319,0.0010268278419971466,0.012229539040451553,10.38405990600586,1.3253334846819338,0.07923274487257004,0.02037915661172236,all
1,0.06,0.1,2,2,10.28447437286377,10.487129211425781,1.4013679046574006,1.5513543675332466,547,785,True,0.009983062744140625,0.006141491047052305,-0.0008154809474945068,0.015286624203821656,10.389178276062012,1.47026159340467,0.07992272824048996,0.02493275422396628,all
1,0.06,0.1,2,3,10.28447437286377,10.487129211425781,1.5513543675332466,1.7524639118556564,578,580,True,0.010732650756835938,0.002642915162186288,-0.0019782595336437225,0.03620689655172414,10.383633136749268,1.6322691364380044,0.07991315424442291,0.024346736666268937,all
1,0.06,0.1,2,4,10.28447437286377,10.487129211425781,1.7524639118556564,3.031238183903549,523,475,True,0.0026788711547851562,-0.02639057013918822,0.0003691166639328003,0.12421052631578948,10.402799606323242,1.932425114049572,0.07814711332321167,0.023017007145013577,all
1,0.06,0.1,3,0,10.487129211425781,10.67510191599528,0.3829151653165051,1.2595906494532976,224,745,True,-0.0011038780212402344,0.0065110268477344135,-0.002251923084259033,0.026845637583892617,10.571600914001465,1.1939804682439425,0.07935384660959244,0.013332933844678815,all
1,0.06,0.1,3,1,10.487129211425781,10.67510191599528,1.2595906494532976,1.4013679046574006,432,826,True,0.00016117095947265625,0.0038429062109912593,0.0016354583203792572,0.03026634382566586,10.576781272888184,1.330603564864266,0.08036678284406662,0.009085508026185993,all
1,0.06,0.1,3,2,10.487129211425781,10.67510191599528,1.4013679046574006,1.5513543675332466,599,719,True,0.0049610137939453125,0.010418912843829897,-0.0013784468173980713,0.03616133518776078,10.577956199645996,1.4711330857656384,0.08097249269485474,0.0039054427755113377,all
1,0.06,0.1,3,3,10.487129211425781,10.67510191599528,1.5513543675332466,1.7524639118556564,742,584,True,0.0014615058898925781,0.004596602716295584,-0.0013237595558166504,0.06506849315068493,10.585282325744629,1.6384103116833328,0.08119160309433937,0.034661965070339334,all
1,0.06,0.1,3,4,10.487129211425781,10.67510191599528,1.7524639118556564,3.031238183903549,926,718,True,-0.0004405975341796875,-0.0623710063598053,-0.0016073361039161682,0.2298050139275766,10.591889381408691,1.9645601403595478,0.08014452829957008,0.008855893199853193,all
1,0.06,0.1,4,0,10.67510191599528,10.885112444559732,0.3829151653165051,1.2595906494532976,148,382,True,0.013502120971679688,0.005766936070435991,-0.0018944740295410156,0.04712041884816754,10.756381511688232,1.2062865996236796,0.08023105561733246,0.0407174189896703,all
1,0.06,0.1,4,1,10.67510191599528,10.885112444559732,1.2595906494532976,1.4013679046574006,359,639,True,0.011980056762695312,0.008874314847467257,-0.0006403625011444092,0.054773082942097026,10.760799407958984,1.3347274536446356,0.08023388683795929,0.0009372234645882091,all
1,0.06,0.1,4,2,10.67510191599528,10.885112444559732,1.4013679046574006,1.5513543675332466,604,568,True,0.007296562194824219,0.006341277446533233,-0.0024714991450309753,0.06338028169014084,10.769722938537598,1.4710464929295797,0.08167685195803642,0.03761309579330287,all
1,0.06,0.1,4,3,10.67510191599528,10.885112444559732,1.5513543675332466,1.7524639118556564,1039,592,True,0.006617546081542969,0.004566050639774222,-0.0011242330074310303,0.21452702702702703,10.776787757873535,1.6445520576428687,0.08092810958623886,0.043413300210701555,all
1,0.06,0.1,4,4,10.67510191599528,10.885112444559732,1.7524639118556564,3.031238183903549,1228,956,True,0.0007495880126953125,-0.07912837513212057,0.0007904544472694397,0.4110878661087866,10.777642250061035,1.9683572135224912,0.08013452216982841,0.0058502446403990715,all
1,0.06,0.1,5,0,10.885112444559732,12.37898349761963,0.3829151653165051,1.2595906494532976,88,169,True,-0.011260509490966797,0.013434774652383963,-0.001572098582983017,0.16568047337278108,11.004074096679688,1.206358082266809,0.07852822542190552,0.07295589026358257,all
1,0.06,0.1,5,1,10.885112444559732,12.37898349761963,1.2595906494532976,1.4013679046574006,349,378,True,-0.0037217140197753906,0.007245082208599207,-0.0009293481707572937,0.2619047619047619,11.040189266204834,1.3430649160210775,0.08032512664794922,0.01030154182016646,all
1,0.06,0.1,5,2,10.885112444559732,12.37898349761963,1.4013679046574006,1.5513543675332466,770,667,True,-0.004634380340576172,0.003261365708574271,-0.0007258690893650055,0.34782608695652173,11.053157806396484,1.477537047018763,0.08111827075481415,0.05347261434217959,all
1,0.06,0.1,5,3,10.885112444559732,12.37898349761963,1.5513543675332466,1.7524639118556564,1198,827,True,-0.0313572883605957,-0.0061893094122396075,0.0006437301635742188,0.4969770253929867,11.06468677520752,1.6480752312346454,0.08153379708528519,0.054775896142906455,all
1,0.06,0.1,5,4,10.885112444559732,12.37898349761963,1.7524639118556564,3.031238183903549,1036,1034,True,-0.013137340545654297,-0.059846335233547876,0.0016341283917427063,0.5425531914893617,11.009908676147461,1.93405757169331,0.08116260915994644,0.07810317916700904,all
2,0.1,0.15,0,0,9.530496597290039,10.428152084350586,0.4821862755675124,1.34510844190082,676,1441,True,-0.03281688690185547,-0.016254175907379764,0.0003805793821811676,0.008327550312283136,10.291058540344238,1.2224987923307187,0.11294522881507874,-0.003889680489797929,all
2,0.1,0.15,0,1,9.530496597290039,10.428152084350586,1.34510844190082,1.4962348618435812,392,964,True,0.008722782135009766,0.005456966750414516,-0.000817377120256424,0.007261410788381743,10.287734508514404,1.4167639459908068,0.11406825110316277,0.0003916504361080528,all
2,0.1,0.15,0,2,9.530496597290039,10.428152084350586,1.4962348618435812,1.6451332806655006,296,626,True,0.0154571533203125,-0.008939735277381677,-0.0013092942535877228,0.003194888178913738,10.29127311706543,1.5650170828497794,0.11436769738793373,0.0035618685778430192,all
2,0.1,0.15,0,3,9.530496597290039,10.428152084350586,1.6451332806655006,1.8280321411876859,160,373,True,0.03721809387207031,-0.002050912869241639,-0.0011003166437149048,0.010723860589812333,10.292984008789062,1.7189136369507971,0.11606013774871826,0.001776139410187668,all
2,0.1,0.15,0,4,9.530496597290039,10.428152084350586,1.8280321411876859,2.7954545520584695,89,267,True,0.027845382690429688,-0.04465695121603619,-0.0027698352932929993,0.0149812734082397,10.302772521972656,1.9830541178048227,0.1156303659081459,-0.0149812734082397,all
2,0.1,0.15,1,0,10.428152084350586,10.611761093139648,0.4821862755675124,1.34510844190082,450,1143,True,-0.0037832260131835938,-0.0012450430393655676,-0.00013389065861701965,0.009623797025371828,10.520915985107422,1.2426355612420912,0.12029525637626648,0.0037095363079615064,all
2,0.1,0.15,1,1,10.428152084350586,10.611761093139648,1.34510844190082,1.4962348618435812,439,834,True,0.006798744201660156,0.00987947080510354,-0.002476625144481659,0.007194244604316547,10.529010772705078,1.4183274829510537,0.12219821661710739,0.00419527703577457,all
2,0.1,0.15,1,2,10.428152084350586,10.611761093139648,1.4962348618435812,1.6451332806655006,420,642,True,0.005499839782714844,0.007818180817393383,-0.0037287063896656036,0.018691588785046728,10.529848098754883,1.564095122120547,0.12177537009119987,0.005117935024477081,all
2,0.1,0.15,1,3,10.428152084350586,10.611761093139648,1.6451332806655006,1.8280321411876859,376,423,True,0.004662513732910156,0.002292600365143782,-0.0029228180646896362,0.018912529550827423,10.536767959594727,1.7185633263221478,0.1187727153301239,0.020981087470449175,all
2,0.1,0.15,1,4,10.428152084350586,10.611761093139648,1.8280321411876859,2.7954545520584695,236,321,True,0.015735149383544922,-0.0535642322649279,-0.0008971951901912689,0.09657320872274143,10.53564739227295,2.0138732701303237,0.11657112836837769,-0.049963039231216005,all
2,0.1,0.15,2,0,10.611761093139648,10.756779670715332,0.4821862755675124,1.34510844190082,336,833,True,-0.005757808685302734,-0.001644273916891592,0.0029060617089271545,0.012004801920768308,10.680341720581055,1.2604882686603553,0.1234721839427948,0.014780912364945976,all
2,0.1,0.15,2,1,10.611761093139648,10.756779670715332,1.34510844190082,1.4962348618435812,459,733,True,0.0019865036010742188,0.007373793592793776,-0.0016206800937652588,0.008185538881309686,10.683720588684082,1.4203355216374316,0.1235944926738739,0.017958251968363516,all
2,0.1,0.15,2,2,10.611761093139648,10.756779670715332,1.4962348618435812,1.6451332806655006,471,555,True,0.0045795440673828125,0.009773328718193808,-0.002867378294467926,0.023423423423423424,10.68196964263916,1.5644760392765058,0.12488162517547607,0.02116256383772307,all
2,0.1,0.15,2,3,10.611761093139648,10.756779670715332,1.6451332806655006,1.8280321411876859,487,405,True,0.0047664642333984375,0.006833778098782828,-0.00709882378578186,0.04691358024691358,10.687829971313477,1.7206189182077913,0.1256335824728012,0.03932871954774761,all
2,0.1,0.15,2,4,10.611761093139648,10.756779670715332,1.8280321411876859,2.7954545520584695,500,505,True,0.0017337799072265625,-0.09077573220191826,-0.0011630021035671234,0.16633663366336635,10.695561408996582,2.068098153031083,0.12046216428279877,-0.03433663366336634,all
2,0.1,0.15,3,0,10.756779670715332,10.891862869262695,0.4821862755675124,1.34510844190082,245,476,True,0.0003795623779296875,0.008654270671444309,0.003814753144979477,0.02100840336134454,10.812105178833008,1.2635755930682453,0.12391968443989754,0.027971188475390152,all
2,0.1,0.15,3,1,10.756779670715332,10.891862869262695,1.34510844190082,1.4962348618435812,384,597,True,0.0018763542175292969,0.007876703623240111,-0.0031521618366241455,0.018425460636515914,10.821064949035645,1.4238269595953692,0.12586963176727295,0.010220372696817418,all
2,0.1,0.15,3,2,10.756779670715332,10.891862869262695,1.4962348618435812,1.6451332806655006,530,485,True,0.006292819976806641,0.016461148651697233,-0.001697249710559845,0.0577319587628866,10.820566177368164,1.563644700649752,0.12554959952831268,0.025286909161641696,all
2,0.1,0.15,3,3,10.756779670715332,10.891862869262695,1.6451332806655006,1.8280321411876859,711,413,True,0.0026445388793945312,0.011647676481019165,0.00037577003240585327,0.0847457627118644,10.824040412902832,1.724089208540323,0.12189474701881409,0.08121766907435218,all
2,0.1,0.15,3,4,10.756779670715332,10.891862869262695,1.8280321411876859,2.7954545520584695,783,660,True,0.003101825714111328,-0.11417662357857217,0.0014639124274253845,0.25757575757575757,10.82492971420288,2.062033665073228,0.12303175032138824,-0.018750725647277366,all
2,0.1,0.15,4,0,10.891862869262695,11.04822826385498,0.4821862755675124,1.34510844190082,147,323,True,-0.003963470458984375,0.01988369744137275,0.0016875267028808594,0.034055727554179564,10.960698127746582,1.272193888207774,0.12546385824680328,0.020366041153303427,all
2,0.1,0.15,4,1,10.891862869262695,11.04822826385498,1.34510844190082,1.4962348618435812,311,458,True,-0.009362220764160156,0.014064067058702667,-0.0012336820363998413,0.043668122270742356,10.96585750579834,1.4276469599451644,0.1266210824251175,0.04636403207009366,all
2,0.1,0.15,4,2,10.891862869262695,11.04822826385498,1.4962348618435812,1.6451332806655006,579,422,True,0.00808572769165039,0.018557822379442035,-0.0015123933553695679,0.10900473933649289,10.963009357452393,1.5627964488937662,0.1251755654811859,0.011893360836218683,all
2,0.1,0.15,4,3,10.891862869262695,11.04822826385498,1.6451332806655006,1.8280321411876859,911,443,True,-0.008574485778808594,-0.002656203022168402,0.0009789913892745972,0.2234762979683973,10.976312637329102,1.7357831534066699,0.12349860370159149,0.03557968446848525,all
2,0.1,0.15,4,4,10.891862869262695,11.04822826385498,1.8280321411876859,2.7954545520584695,887,803,True,0.0008754730224609375,-0.07798578367329423,0.0006478428840637207,0.40846824408468246,10.963793754577637,2.017607369119176,0.12595723569393158,-0.06573994645221348,all
2,0.1,0.15,5,0,11.04822826385498,12.334602355957033,0.4821862755675124,1.34510844190082,107,164,True,-0.005466938018798828,0.016935010907493275,0.002611517906188965,0.15853658536585366,11.15086317062378,1.2798191062090842,0.12471349537372589,0.009687713699566891,all
2,0.1,0.15,5,1,11.04822826385498,12.334602355957033,1.34510844190082,1.4962348618435812,358,412,True,-0.003551483154296875,0.012254944211690377,0.0017778612673282623,0.24029126213592233,11.180821418762207,1.4291290449158964,0.12427948787808418,-0.03079405543201172,all
2,0.1,0.15,5,2,11.04822826385498,12.334602355957033,1.4962348618435812,1.6451332806655006,707,608,True,-0.011850833892822266,0.007844402565210906,-0.0031861960887908936,0.3026315789473684,11.1905837059021,1.57103105628264,0.12782465666532516,0.03965979304697387,all
2,0.1,0.15,5,3,11.04822826385498,12.334602355957033,1.6451332806655006,1.8280321411876859,944,695,True,-0.02215862274169922,-0.008291230668414418,-0.0005186125636100769,0.3856115107913669,11.178888320922852,1.737052793373406,0.12760469317436218,0.10167662480185341,all
2,0.1,0.15,5,4,11.04822826385498,12.334602355957033,1.8280321411876859,2.7954545520584695,585,705,True,-0.013369560241699219,-0.05333282016967589,9.47713851928711e-05,0.502127659574468,11.1447172164917,1.9739348109550143,0.12862564623355865,0.05855610110929266,all
